,tag_Id,Id,dist,positionx,positiony,positionz,orientationx,orientationy,orientationz,orientationw,time
0,tag_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,tag_0,0,0.306703177514,0.131392372959,0.266985567491,0.0822562837466,0.993621507527,0.0132978697851,0.104896604606,0.03919398909,1669723505
26,tag_26,26,0.108708321367,0.104824158269,0.0257905331403,-0.0157256169998,0.985753683374,0.0210153856001,-0.12789323518,0.107197713027,1669723496
26,tag_26,26,0.343050478427,-0.312719110218,-0.124086066292,0.0695872218616,0.991508663227,0.0641946483016,-0.113074415241,0.00194794584295,1669723478
